Date,Open,High,Low,Close,Adj Close,Volume
2017-09-06,11859.320313,11889.269531,11855.150391,11872.919922,11872.919922,3374410000
2017-09-07,11896.799805,11899.610352,11858.740234,11879.610352,11879.610352,3353930000
2017-09-08,11873.990234,11902.440430,11861.740234,11887.980469,11887.980469,3302490000
2017-09-11,11943.469727,12015.790039,11943.469727,12010.269531,12010.269531,3291760000
2017-09-12,12029.790039,12061.049805,12028.709961,12057.120117,12057.120117,3230920000
2017-09-13,12049.719727,12063.250000,12044.660156,12055.179688,12055.179688,3368050000
2017-09-14,12042.540039,12065.799805,12033.639648,12062.620117,12062.620117,3414460000
2017-09-15,12065.330078,12080.679688,12050.519531,12080.139648,12080.139648,4853170000
2017-09-18,12094.830078,12123.740234,12091.730469,12111.450195,12111.450195,3194300000
2017-09-19,12126.230469,12137.599609,12116.629883,12131.730469,12131.730469,3249100000
2017-09-20,12137.490234,12158.980469,12103.129883,12147.500000,12147.500000,3530010000
2017-09-21,12140.209961,12152.769531,12120.879883,12133.629883,12133.629883,2930860000
2017-09-22,12134.450195,12156.099609,12133.690430,12151.799805,12151.799805,2865960000
2017-09-25,12144.070313,12165.240234,12108.009766,12141.559570,12141.559570,3297890000
2017-09-26,12142.059570,12156.500000,12125.750000,12127.919922,12127.919922,3043110000
2017-09-27,12154.549805,12173.339844,12112.120117,12157.650391,12157.650391,3456030000
2017-09-28,12147.610352,12183.669922,12142.980469,12179.309570,12179.309570,3168620000
2017-09-29,12179.309570,12209.450195,12172.120117,12209.160156,12209.160156,3211920000
2017-10-02,12209.160156,12265.389648,12200.129883,12264.660156,12264.660156,3199730000
2017-10-03,12274.730469,12303.719727,12266.519531,12302.879883,12302.879883,3068850000
2017-10-04,12298.110352,12320.030273,12289.169922,12304.669922,12304.669922,3017120000
2017-10-05,12307.719727,12351.139648,12303.049805,12338.929688,12338.929688,3045120000
2017-10-06,12314.610352,12317.980469,12291.870117,12317.690430,12317.690430,2884570000
2017-10-09,12328.190430,12334.309570,12281.169922,12293.950195,12293.950195,2483970000
2017-10-10,12329.650391,12356.000000,12321.610352,12346.589844,12346.589844,2960500000
2017-10-11,12347.209961,12362.190430,12338.179688,12362.059570,12362.059570,2976090000
2017-10-12,12342.150391,12353.139648,12325.030273,12338.740234,12338.740234,3151510000
2017-10-13,12360.870117,12377.889648,12350.030273,12352.000000,12352.000000,3149440000
2017-10-16,12365.990234,12377.250000,12343.179688,12359.519531,12359.519531,2916020000
2017-10-17,12355.219727,12357.639648,12332.250000,12349.969727,12349.969727,2889390000
2017-10-18,12371.299805,12382.589844,12358.099609,12371.019531,12371.019531,2998090000
2017-10-19,12336.150391,12381.519531,12322.129883,12380.320313,12380.320313,2990710000
2017-10-20,12407.980469,12430.650391,12401.639648,12430.519531,12430.519531,3384650000
2017-10-23,12436.759766,12443.799805,12383.360352,12384.419922,12384.419922,3211710000
2017-10-24,12405.969727,12419.509766,12397.259766,12404.990234,12404.990234,3427330000
2017-10-25,12406.200195,12406.200195,12280.309570,12336.580078,12336.580078,3874510000
2017-10-26,12362.839844,12380.280273,12350.500000,12352.429688,12352.429688,3869050000
2017-10-27,12339.650391,12366.700195,12308.360352,12366.429688,12366.429688,3887110000
2017-10-30,12349.360352,12354.559570,12308.839844,12319.469727,12319.469727,3658870000
2017-10-31,12333.820313,12358.759766,12322.450195,12341.009766,12341.009766,3827230000
2017-11-01,12383.870117,12414.599609,12352.099609,12362.879883,12362.879883,3813180000
2017-11-02,12359.290039,12377.089844,12316.769531,12372.959961,12372.959961,4048270000
2017-11-03,12361.019531,12376.230469,12340.889648,12373.059570,12373.059570,3567710000
2017-11-06,12373.070313,12410.660156,12365.509766,12400.929688,12400.929688,3539080000
2017-11-07,12398.790039,12415.959961,12344.639648,12371.250000,12371.250000,3809650000
2017-11-08,12361.230469,12390.530273,12344.150391,12384.719727,12384.719727,3899360000
2017-11-09,12326.320313,12350.700195,12268.070313,12339.660156,12339.660156,3831610000
2017-11-10,12324.379883,12332.240234,12303.860352,12322.599609,12322.599609,3486910000
2017-11-13,12281.190430,12328.160156,12272.209961,12316.820313,12316.820313,3402930000
2017-11-14,12316.830078,12316.830078,12238.080078,12280.110352,12280.110352,3641760000
2017-11-15,12222.089844,12250.919922,12178.889648,12220.339844,12220.339844,3558890000
2017-11-16,12258.780273,12321.900391,12258.780273,12303.280273,12303.280273,3312710000
2017-11-17,12281.280273,12314.690430,12277.309570,12302.889648,12302.889648,3300160000
2017-11-20,12306.660156,12331.089844,12294.959961,12320.769531,12320.769531,3003540000
2017-11-21,12352.570313,12397.320313,12352.570313,12385.889648,12385.889648,3332720000
2017-11-22,12406.139648,12416.750000,12380.290039,12390.820313,12390.820313,2762950000
2017-11-24,12423.700195,12431.690430,12419.400391,12421.929688,12421.929688,1349780000
2017-11-27,12421.309570,12427.309570,12390.299805,12390.780273,12390.780273,3006860000
2017-11-28,12412.150391,12523.639648,12409.620117,12520.230469,12520.230469,3488420000
2017-11-29,12529.549805,12579.799805,12529.549805,12561.320313,12561.320313,4078280000
2017-11-30,12596.349609,12673.700195,12584.940430,12627.799805,12627.799805,4938490000
2017-12-01,12636.730469,12649.280273,12463.830078,12614.559570,12614.559570,3942320000
2017-12-04,12685.780273,12724.500000,12632.879883,12634.889648,12634.889648,4023150000
2017-12-05,12635.719727,12640.379883,12559.490234,12567.160156,12567.160156,3539040000
2017-12-06,12550.169922,12565.599609,12524.429688,12532.429688,12532.429688,3229000000
2017-12-07,12517.669922,12581.429688,12512.030273,12568.980469,12568.980469,3292400000
2017-12-08,12605.000000,12643.120117,12587.610352,12643.059570,12643.059570,3106150000
2017-12-11,12653.099609,12669.290039,12651.150391,12668.219727,12668.219727,3091950000
2017-12-12,12680.700195,12717.080078,12674.889648,12697.780273,12697.780273,3555680000
2017-12-13,12709.059570,12739.799805,12699.480469,12699.480469,12699.480469,3542370000
2017-12-14,12706.780273,12713.820313,12629.070313,12629.070313,12629.070313,3430030000
2017-12-15,12650.080078,12723.589844,12650.080078,12699.679688,12699.679688,5723920000
2017-12-18,12760.530273,12812.110352,12760.530273,12785.820313,12785.820313,3724660000
2017-12-19,12803.179688,12807.129883,12747.259766,12747.540039,12747.540039,3368590000
2017-12-20,12782.559570,12791.660156,12741.870117,12747.549805,12747.549805,3241030000
2017-12-21,12771.209961,12826.030273,12770.860352,12800.209961,12800.209961,3273390000
2017-12-22,12803.980469,12807.500000,12773.820313,12797.440430,12797.440430,2399830000
2017-12-26,12794.129883,12819.570313,12794.129883,12808.900391,12808.900391,1968780000
2017-12-27,12808.900391,12834.549805,12808.360352,12821.990234,12821.990234,2202080000
2017-12-28,12839.540039,12853.919922,12823.559570,12853.089844,12853.089844,2153330000
2017-12-29,12878.349609,12886.110352,12808.820313,12808.839844,12808.839844,2443490000
2018-01-02,12860.929688,12902.719727,12842.269531,12902.719727,12902.719727,3357250000
2018-01-03,12910.629883,12963.389648,12906.990234,12957.280273,12957.280273,3538660000
2018-01-04,12999.530273,13045.160156,12999.530273,13028.459961,13028.459961,3695260000
2018-01-05,13066.370117,13104.519531,13039.080078,13103.230469,13103.230469,3236620000
2018-01-08,13096.650391,13117.240234,13065.240234,13114.349609,13114.349609,3242650000
2018-01-09,13123.830078,13156.879883,13110.900391,13120.839844,13120.839844,3453480000
2018-01-10,13108.230469,13131.110352,13070.839844,13106.599609,13106.599609,3576350000
2018-01-11,13106.599609,13210.769531,13106.599609,13210.769531,13210.769531,3641320000
2018-01-12,13240.959961,13299.190430,13237.549805,13294.320313,13294.320313,3573970000
2018-01-16,13343.820313,13371.969727,13215.259766,13246.860352,13246.860352,4325970000
2018-01-17,13282.480469,13376.799805,13255.379883,13352.389648,13352.389648,3778050000
2018-01-18,13341.759766,13353.139648,13299.929688,13315.910156,13315.910156,3681470000
2018-01-19,13342.959961,13384.459961,13331.700195,13384.459961,13384.459961,3639430000
2018-01-22,13388.320313,13470.400391,13381.330078,13470.370117,13470.370117,3471780000
2018-01-23,13461.870117,13482.419922,13434.940430,13474.110352,13474.110352,3519650000
2018-01-24,13520.070313,13556.379883,13452.750000,13507.660156,13507.660156,4014070000
2018-01-25,13548.870117,13555.509766,13479.570313,13512.660156,13512.660156,3835150000
2018-01-26,13547.280273,13637.019531,13539.200195,13637.019531,13637.019531,3443230000
2018-01-29,13592.799805,13605.910156,13520.679688,13524.650391,13524.650391,3573830000
2018-01-30,13441.240234,13458.540039,13369.419922,13375.509766,13375.509766,3990650000
2018-01-31,13416.830078,13443.250000,13320.370117,13367.959961,13367.959961,4261280000
2018-02-01,13338.990234,13414.780273,13324.320313,13381.969727,13381.969727,3938450000
2018-02-02,13294.349609,13294.349609,13075.879883,13085.349609,13085.349609,4301130000
2018-02-05,12974.190430,13050.160156,12518.209961,12572.929688,12572.929688,5283460000
2018-02-06,12386.839844,12779.150391,12337.759766,12745.450195,12745.450195,5891660000
2018-02-07,12696.950195,12866.580078,12685.429688,12687.179688,12687.179688,4626570000
2018-02-08,12701.879883,12701.879883,12270.650391,12270.650391,12270.650391,5305440000
2018-02-09,12364.309570,12484.610352,12048.660156,12405.820313,12405.820313,5680070000
2018-02-12,12496.349609,12627.410156,12416.910156,12560.120117,12560.120117,4055790000
2018-02-13,12512.299805,12599.719727,12481.980469,12574.370117,12574.370117,3472870000
2018-02-14,12515.490234,12761.429688,12504.240234,12746.719727,12746.719727,4003740000
2018-02-15,12817.179688,12857.719727,12695.240234,12856.870117,12856.870117,3684910000
2018-02-16,12826.900391,12961.120117,12826.900391,12874.360352,12874.360352,3637460000
2018-02-20,12817.139648,12855.719727,12730.009766,12763.339844,12763.339844,3627610000
2018-02-21,12777.360352,12896.929688,12695.309570,12695.530273,12695.530273,3779400000
2018-02-22,12732.820313,12828.000000,12687.240234,12711.750000,12711.750000,3701270000
2018-02-23,12766.129883,12885.129883,12755.339844,12884.110352,12884.110352,3189190000
2018-02-26,12922.160156,13005.509766,12881.980469,12999.620117,12999.620117,3424650000
2018-02-27,12986.940430,13018.150391,12819.219727,12819.219727,12819.219727,3745080000
2018-02-28,12852.110352,12873.849609,12650.809570,12652.549805,12652.549805,4230660000
2018-03-01,12644.429688,12716.450195,12435.870117,12518.730469,12518.730469,4503970000
2018-03-02,12444.650391,12576.559570,12391.209961,12557.990234,12557.990234,3882450000
2018-03-05,12498.450195,12710.570313,12482.780273,12680.730469,12680.730469,3710810000
2018-03-06,12722.309570,12735.440430,12648.250000,12720.769531,12720.769531,3370690000
2018-03-07,12634.040039,12724.839844,12603.500000,12707.009766,12707.009766,3393270000
2018-03-08,12725.160156,12754.320313,12672.360352,12745.009766,12745.009766,3212320000
2018-03-09,12802.139648,12918.820313,12782.929688,12918.820313,12918.820313,3364100000
2018-03-12,12930.429688,12963.419922,12881.169922,12898.400391,12898.400391,3185020000
2018-03-13,12938.500000,12963.089844,12809.070313,12831.750000,12831.750000,3301650000
2018-03-14,12874.519531,12892.900391,12743.900391,12762.669922,12762.669922,3391360000
2018-03-15,12788.160156,12813.599609,12722.929688,12743.610352,12743.610352,3500330000
2018-03-16,12752.690430,12821.860352,12752.690430,12784.389648,12784.389648,5372340000
2018-03-19,12755.549805,12755.549805,12580.070313,12651.459961,12651.459961,3302130000
2018-03-20,12663.250000,12692.530273,12643.589844,12663.639648,12663.639648,3261030000
2018-03-21,12663.660156,12776.330078,12654.719727,12683.759766,12683.759766,3415510000
2018-03-22,12574.160156,12597.099609,12369.730469,12377.389648,12377.389648,3739800000
2018-03-23,12413.610352,12449.030273,12166.540039,12177.700195,12177.700195,3815080000
2018-03-26,12327.059570,12444.400391,12241.480469,12433.150391,12433.150391,3511100000
2018-03-27,12466.389648,12517.259766,12246.410156,12302.540039,12302.540039,3706350000
2018-03-28,12325.290039,12399.230469,12271.030273,12308.900391,12308.900391,3864500000
